,Full_Text,Label
653,"Trump, Mastriano's wife criticize Jews for not loving Israel enough https://t.co/R7PZFhAPRk. This is the digusting,… https://t.co/fgRIbVuMZE",0.0
654,"Q: How to make human life worthless?

A: Silence the #Truth 

#BlackLivesMatter 
https://t.co/i3ybRLzDBI… https://t.co/Td6Rj0jKPP",0.0
655,"@DineshDSouza DA unveils charges against DePape as she says assault was politically motivated

https://t.co/iv3jqi18Ij",0.0
656,"@tedcruz Nice try corporate owned nazi.

https://t.co/iv3jqi18Ij",0.0
657,https://t.co/YX77DVHwu8….mr Rosenbaum while u r in Ukraine I suggest u investigate this…,0.0
658,@RyanLan04214169 @beatnet1 @Bill_TPA @realChrisBrunet @ProfEmilyOster @TheAtlantic From law books https://t.co/TRpI2UWE73.,0.0
659,Individuals' tax bill up 55% in five years https://t.co/4rE4TaeIPJ. Govt’s greed laid bare.,0.0
660,DA unveils charges she says assault on Paul Pelosi was politically motivated - live https://t.co/6Ab979MizT,0.0
661,"Read This: ""Prosecutors Close With Image of Billionaire Trump Pal Tom Barrack Becoming a UAE Stooge"" https://t.co/6eTfwdhRcD",0.0
662,2nd worst president ever and worst news outfit ever hahaha sic https://t.co/XxwzVjsX3q,0.0
663,The DOJ has achieved checkmate with Kash Patel and Donald Trump - PR https://t.co/HYAknvW7Ie,0.0
664,"Trump sues NY Attorney General Letitia James for 'intimidation' - https://t.co/s3645PryPr{ 
New York Attorney Gener… https://t.co/Sg1YTQHuq2",0.0
665,trump is such a little bitch loser! I hope he rots in hell!  https://t.co/LI8rIbKbdZ,0.0
666,"Richard Gutjahr NEWTop story: Elon Musk is managing Twitter using Donald Trump's playbook https://t.co/Lr98fgWl9k,… https://t.co/PeSogTL0r1",0.0
667,Donald Trump Jr. Deletes Memes Mocking Paul Pelosi After Blowback https://t.co/Y7tXD42ZrO,0.0
668,Barack Obama Roasts Donald Trump With Takedown Of GOP Nominee Kari Lake | HuffPost Latest News https://t.co/jaOQSb6Wz1,0.0
669,"https://t.co/E0DrTQZ6Nn
Po Tink Tink Donny",0.0
670,Donald Trump-backed GOP candidate Kari Lake contradicted herself in a single sentence. https://t.co/wnpWVl9DSw,0.0
671,"@JayinKyiv @mog7546 Something which Trump actually warned about?
Yeah I know.
https://t.co/dMFQJNhbXS",0.0
672,"Senate Republicans block bill to require disclosure of ‘dark money’ donors - The Washington Post

 https://t.co/sVmefgQFoF",0.0
673,"Latest EU Bill Targets Crypto Influencers For Manipulating Market
 https://t.co/JqQJkIIwBX",0.0
674,"Latest EU Bill Targets Crypto Influencers For Manipulating Market

https://t.co/5Me8bEFdoM",0.0
675,"Man who murdered 11-month-old Hunter McGleenon ordered to serve 13 years in jail 

https://t.co/v5AVDlUuoC",0.0
676,Latest EU Bill Targets Crypto Influencers For Manipulating Market - https://t.co/vOaQT2s2sh… https://t.co/rr6jZnu8aU,0.0
677,📣 LATEST EU BILL TARGETS #CRYPTO INFLUENCERS FOR MANIPULATING MARKET https://t.co/Y9BISohyC7 #CryptoInfluencers… https://t.co/KtkHOxMZvX,0.0
678,President Arif Alvi signs three bills into law https://t.co/hYAFvjMZbX. The bills included Torture and Custodial De… https://t.co/ePRE52oF9V,0.0
679,"@SenatorDurbin This one, passed over a year ago? What dollar amount has been attributed to the law? 
https://t.co/qLgR1XgjaT.",0.0
680,"@JulieAnneGenter Agreed! Ignored facts:  tax take is well up https://t.co/6Ti9tTzfH2, this hurts small businesses l… https://t.co/jHwbgDK8y1",0.0
681,MiCA bill contains a clear warning for crypto influencers - https://t.co/HJKdevTZTW… https://t.co/Qr5urmq5sN,0.0
682,"🚨🚨 CRYPTO NEWS ALERT! 🚨🚨

MiCA bill contains a clear warning for crypto influencers

https://t.co/dVwUtgwVD1… https://t.co/w6VHeaLH1a",0.0
683,"Canada, please take notes on what a strong corporate due diligence law looks like... https://t.co/SQOy9WYOg9… https://t.co/6zDDXkVOmT",0.0
684,"~Argentina adds another exchange rate -- for tourists only~
https://t.co/zE6lfVwxx2
#News #Information #Business… https://t.co/BIj6xcFvhE",0.0
685,"Aoun snubs state budget, delays new exchange rate #Lebanon #Business https://t.co/xUuoo4BZzl",0.0
686,"Currency traders fear exchange rate may be heading to N1,000/$1 by year end - NAIRAMETRICS
 https://t.co/iBhaP45KFm… https://t.co/Tw5ZcSYSEG",0.0
687,"Dusit Thani Careers | Dusit Hotel Jobs UAE-Oman-Qatar-Singapore-Thailand 2022
APPLY NOW: https://t.co/rcq8f8hFX1… https://t.co/f9dfjMynCi",0.0
688,"#Uzbekistan econ meet fertilizer co privatize, 15 stock exchange IPOs next yr https://t.co/GtejkUvfgo. TBC Bank… https://t.co/X6WBVvbACt",0.0
689,"Exchange Rate (FX)

CURRENCY CROSS RATES

North and South America
USDEURGBPJPYCHFCADAUDCNY

Argentine Peso...
https://t.co/Q0eXdC0131",0.0
690,State insurance exchange @PennieOfficial  opens for 2023 health care coverage https://t.co/6mNcBBTS9R,0.0
691,@BhavMaharaj Go to https://t.co/dHODFq9kfe. Thank me later. Shop all your ‘The ordinary’ products there. Even with… https://t.co/db7kh8agQA,0.0
692,"Mayur's Food Exchange 
Experience the Difference
.
Contact Us :- 6390001103    
Website :- https://t.co/Vbzu7nrFvV… https://t.co/li7LBKs6Bu",0.0
693,TAIWAN https://t.co/RnGCNGRESY: WILL INTERVENE IN TIMELY MANNER TO MAINTAIN DYNAMIC STABILITY OF TAIWAN DOLLAR EXCHANGE RATE IF NEEDED,0.0
694,MGA heads to The Global Exchange Conf in Orlando this week to join https://t.co/jZjOt9BJ8f®. MGA to bring their Beh… https://t.co/yK2NrynGC1,0.0
695,"@POTUS This is misleading. You are trying to push lies ahead of the midterms. 
https://t.co/aNIwiNca0K It isn’t eve… https://t.co/Es4ZXT1pjM",0.0
696,"@SadikuMirdita @JeffDeCola @RonFilipkowski How many you want?

https://t.co/vfF25xify3",0.0
697,Joe Biden Prepares Americans for Messy Midterms: ‘We Won’t Know the Winner of the Election for a Few Days’ https://t.co/iJAzGyNulm,0.0
698,Tensions rise as North Koreaand South Korea exchange missiles https://t.co/ZlZgjTIXyQ via @Latest Nigerian News and Entertainment,0.0
699,"@fity_fitness Hi, I am Joy, a listing manager from https://t.co/dQm1Ktidun Exchange. Do you want to list or cooperate?",0.0
700,"USD-Peso Exchange rate hit new low today Tuesday, November 1, 2022 https://t.co/UltjyvZlwj via @Mexico Daily Post",0.0
701,"Updated Virtual Exchange Proposal: Culture, sustainability, and intercultural communication https://t.co/iEZGSceFF3… https://t.co/hy1iMvxwDR",0.0
702,Exchange Exercise Machines in Moray #Fitness #Machine #Exchange  #Moray https://t.co/vput0cNldx,0.0
703,"New Virtual Exchange Proposal: Culture, sustainability, and intercultural communication https://t.co/iEZGSceFF3. Ex… https://t.co/BE6qvLVATb",0.0
704,"Paper: ‘High-Frequency Effects of Novel News on the EURUSD Exchange Rate’

https://t.co/i7ZOYYdu1v… https://t.co/SkrvINIMDh",0.0
705,Orion Corporation: Acquisition of Own Shares 02.11.2022 - https://t.co/fd8vJLBQgJ Corporation NOTIFICATION   02.11.… https://t.co/pU1wGBBloH,0.0
706,Exchange Exercise Machines in Leven #Fitness #Machine #Exchange  #Leven https://t.co/ZQfIHkNYDP,0.0
707,"The Stock Exchange: Implementation of a deal on Al-Soryal Food Company, worth 22 million pounds https://t.co/akjhVV7Una",0.0
708,#Lebanon Steps Back from Plan to Slash Official Exchange Rate  https://t.co/ABBJ7sxeSP,0.0
709,"ATT Free Msg Congrats to X lucky user Today 's winner of our draw be Ethan Jones and you Rob Arrange delivery htr4c.info/ KpqhVPcdf4
",1.0
710,"I just get a FREE Lipstick by MyGlamm and I be co-creating beauty product with them It 's awesome You can get your FREE Lipstick too and also unlock goody worth X Lakhs Participate in the Great Glamm Survey here http //myglamm.in/ 3jY82PHtWjb
",1.0
711,"Australian Government 's COVID-19 Vaccines Adverse Events Report click link Uapta.info Authorised by Craig Kelly
",1.0
712,"Dear Customer Your S'IM K.YÇ Has be pending Your S'IM Will Be Blocked Please call Customer Car XXXXXXXXXX Within 24Hrs
",1.0
713,"Dear SBI customer your account have be block due to KYC update within XX Hrs please contact customer care XXXXXXXXXXX to continue your service thank you
",1.0
714,"We CAME across a package from July pending for you Confirm for delivery here
",1.0
715,"Yes John Unsolicited political spam hit my phone every day I 've have enough Is there anything you can do about this Thanks heap Fiona
",1.0
716,"Available For Meetup Hookup Hangout In Person Add on Snapchat ericka_ellen21 do n't miss out Come see me daddyy
",1.0
717,"Dear customer your SBI YONO A/C have be block today immediately KYC update with PAN card or Aadhar Card click here to link http //bit.ly/3hVd6NK
",1.0
718,"Dear SBI user your SBI YONO A/ chas be block please update your PAN CARD click here to login your net banking update your PAN no www.kroupdate-online.info
",1.0
719,"Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number Thank you SBI http //sbik.great-site .net
",1.0
720,"You have X outstanding package Ref DHL-6461W Last chance to pick up p e45 http //www.rifi.cf/8/ zuh
",1.0
721,"ICICI Bank Dear customer your Account ATM card have be Blocked Unblock Account ATM card please follow the link http //surveyheart.com/form /6145921d81cf602a80d28f6b
",1.0
722,"Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number .https //bit.ly/ 3oatVYZ
",1.0
723,"AT T Free Msg August bill be pay Thanks C Here 's a little freebie for you n9cxr.info/
",1.0
724,"Dear Deepika you 're eligible for KreditBee Loan Upload your KYC Documents complete your profile Get upto Rs.2 LAKH kredt.be/201QzpY
",1.0
725,"Hi Anjana Amazon urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX
",1.0
726,"Hi Mr./Ms Certified Flipkrat urgently recruit Part-job/ Full-job Maximum daily salary about 10000Rs Accept Job on whatsapp wa.me/ XXXXXXXXXXXX TMD
",1.0
727,"Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number http //bit.ly/39avihB
",1.0
728,"Dear S IM user your Document K YC have be pending please call our customer care XXXXXXXXXX your service will Block within 24Hrs.thank you
",1.0
729,"AT T Free Msg August bill process Thanks Manoj Here 's a little freebie for you n5cmn.info/w3SdMjFfy3
",1.0
730,"Chase Online® We place a temporary hold on your Online access This my have be place due to account security Please restore http // ctsecure.page.link/eNh4
",1.0
731,"Your account have be temporarily restrict To re gain full access functionality please visit http //temp-access.com/hsbc
",1.0
732,"Chase-Alerts We have put hold on your account Verify your account credential to continue use our service follow http //tinylink.in/bbulu
",1.0
733,"Hey FreshRupee Do n't waste your good credit High approval rate and high credit limit Click http //freshrupee.onelink.me /IVfS/a9f8e377 now MJ
",1.0
734,"DEAR APPLICANT Business loan application have be accept Rs 24,55,500 can be credit to your bank a/c in XX hour Verify detail txt1.in/WJP/MwkpY5L BCSMVL
",1.0
735,"Texting with XXX XXX-XXXX SMS/MMS AT T Free Msg Apologies for the coverage issue on Sept XX DOUGLAS Here 's a symbolic compensation z7emb.info/WnKzeWb8Ln
",1.0
736,"Flipkart urgently recruit part-time job you can get XXXX-XXXX rupee per day add Wasap wa.me/918853851304 -SPT
",1.0
737,"Only one step leave To finish set up your new web address go to your domain setting click `` Connect exist domain '' and enter insidesonder.com
",1.0
738,"We ca n't reward Justin Trudeau for call a XXX million election during a pandemic Secure the future Vote Conservative -Amy from Canada 's Conservatives
",1.0
739,"Hi 93362XXXXX Now open a Zero Balance Savings account with no maintenance fee from your home Open XXX A/C now http //kotk.in/2V1Tr1.T C -KotakBank
",1.0
740,"PostOffice Your parcel have be redirect to your local branch due to an underpayment of shipping fee please schedule a re-delivery here http //reschedule-postal.col postoffice
",1.0
741,"Dear customer your STATE Bank A/C will be suspend Please update your KYC immediately click here link http //bit.ly/2WdXUnj
",1.0
742,"News from HDFC You Us We Miss That We would love to hear from you Our late offering include an HDFC Home Loan for a second home 6.75 p.a onwards with a flat processing fee offer of Rs XXXX +Taxes be just a click away Should you wish to know more Click here http //nch.in/ije3jt X View all
",1.0
743,"MyHermes Hi there please reschedule your delivery immediately at http // hermes.pay-depot-fee.com or your item will be return to sender
",1.0
744,"Dear C Mamatha You have successfully be vaccinate with your 2nd Dose with COVISHIELD on XX-XX-XXXX at 10:54 AM You may download your vaccination Certificate from http //cowin.gov.in COWIN
",1.0
745,"Dear SBI user your SBI YONO Account will be block today.Please click here link update your PAN CARD Number Thank you https //bit.ly/3zhKMex
",1.0
746,"Dear SBI user your SBI YONO Account will be block today.Please click here link update your PAN CARD Number Thank you SBI http //bit.ly/2YKOSZs
",1.0
747,"Your account have be suspend to fix this issue please visit hsbc.primary remove.com
",1.0
748,"Your SBI credit card payback point worth INR XXXX expire by today Kindly redeem your point in cash by click here http //sbbackscash.in/ rewmem
",1.0
749,"Your account loan application have pass Please open Rupiyabus to confirm and cash will be receive Click http //bit.ly/3jzRS90 singat
",1.0
750,"Message body Dear MINL User Your MTNL KYC Has Been Expired Call immediately For Verification will be Blooked within XX hr MTNL OFFICE PH XXXXXXXXXX Options
",1.0
751,"Hi Mr./Ms Certified Flipkrat urgently recruit Part-job/Full-job Maximum daily salary about 10000Rs Accept Job on whatsapp wa.me/916283188364 IYR 12:09 PM Jio 4G VK-MJPHYU
",1.0
752,"Hermes Please pay your local depot fee immediately at http //hermes.pay-depot-fee.com or your item will be return to sender
",1.0
753,"Thanks for your Spam SMS report The ACMA will only contact you if more info be require WWW.spam.acma gov.au Privacy info www.acma.gov.au/
",1.0
754,"Do n't miss your class anymore Switch to Airtel Xstream Fiber now get speed upto X Gbps FREE router T C apply Click u.airtel.in/ unlimiteddata
",1.0
755,"AT T Free Msg Apologies for the coverage issue on Sept XX ANGELA Here 's a little gift w1cnr.info/H8XKBVxynA
",1.0
756,"Ben dover your package be still wait for your action in Wellington Please follow the instruction to avoid additional fee
",1.0
757,"Dear Customer your SBI bank account have be suspend for Verification please complete your KYC By click here link http //141 .255.152.189/sbibank 7:41 pm to AIRTEL
",1.0
758,"Your Apple-ID account have be lock for security reason To unlock it you have to provide some additional information '' http //bit.ly.l 3gXp347 '' MSG-ID-W1EXOC
",1.0
759,"Hi there do you need a part-time job Monthly salary £300 £500 per day at least No application fee Simple step any time any place If you be interested in this job please contact WhatsApp +447877079699
",1.0
760,"Hi Customer your A/c XXXX Credited for Rs XXXXXX on XX-XX-XXXX via Under Govt Yojana Approved click http //bit.ly/38WdEhL WRK
",1.0
761,"Dear sir Anjana Amazon urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX
",1.0
762,"Few B.Tech-CSE seat be leave in SRM University Chennai under Mgt Quota Assured Admission in main Campus India No X university XXX Placement
",1.0
763,"The new X character Raiden Shogun be now release Unravel her ambition for eternity in Genshin Impact 2.1 Play Now http //mhy .link/90ebIHA6
",1.0
764,"Anjana Amazon be urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/919110881928 RAM
",1.0
765,"Message body Dear customer your MTNL Sim KYC have be suspend Your sim card will be block within XX hour Call immediately Customer Care Options
",1.0
766,"GibintBank We have temporarily limit access to your BOI online due to fail login attempt to re-authenticate visit gibint-bank.net
",1.0
767,"Check your Cibil Score free for XX month Reduce emi/interest on exist personal loan Over X million people check score at http //bit.ly/2WuOJDI
",1.0
768,"Dear customer Your air Tel SIM ekyc document have be incomplete your sim will be close within 24hrs.more inquiry call XXXXXXXXXX immediately thanks
",1.0
769,"Airtel Pack expire on 16-Sep-21 You have be give X day grace on validity Recharge with any unlimited pack or you can opt-in for auto debit of Rs XX to enjoy talktime of Rs XX valid at 1p/sec local STD call with XXX MB data for XX day No outgoing SMS To opt in dial XXX XX or recharge now
",1.0
770,"Dear Deeksha Singh Congratulations You have successfully complete the schedule of all dos of COVID-19 vaccine You can download your certificate at http //cowin.gov.in COWIN
",1.0
771,"Dear Customer SBI user your SBI YONO Account will be block today.Please click here link update your PAN CARD Number Thank http //bit.ly/3CM4qRZ
",1.0
772,"be this month 's 2nd winner of a XXXX BONUS OFFER from Thunder Bay You can use your BONUS to play exciting game and win thousand of dollar include a 500,092 jackpot prize today Get detail on how to claim your PRIZE now eau9.site/pS4U0uo
",1.0
773,"Swipe up This be only for my premium user Looking for a meetup hangout may be something more like that Available for meetup hangout+live webcam videos Add me on snapchat username marilynsheppa21 image process X .jpeg 6m o
",1.0
774,"If you have phimosis chance be the pain and swelling will increase with time Meet our expert urologists to know about the right treatment Visit weurl.co/9giBm3 Pristyn Care
",1.0
775,"MONIOD Amazon urgently recruit for part-time job you can earn XXXX-XXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX MONIOD Amazon urgently recruit for part-time job you can earn XXXX-XXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX Sep XX 10:12AM
",1.0
776,"You be eligible to apply for a Covid Pass prove you have be vaccinate against COVID XX You can apply for this here http //pass nhsform.com
",1.0
777,"Be on the lookout for smishing Hackers can use text or SMS to trick their intended target into click on malicious link
",1.0
778,"DHL Express XXXXXXXXXX from SON OF A TAILOR estimate Fri XX Jul Signature req 'd Collect at Service Point other option http //del.dhl.com/LE/
",1.0
779,"This can can be vet by scan the OR code at
",1.0
780,"AT T Free Msg Latest bill be pay Thanks ANGELA Here 's a little freebie for you vīmzb.info/ aRixSBjOMB
",1.0
781,"+13477216319 AT T Free Msg Apologies for the signal issue on Sept XX Adam Here 's a little reimbursement z3erw.info/05QQ3w1SIS
",1.0
782,"Hi Anjana Amazon urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/919394188848 -Bbis
",1.0
783,"Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number Thank you SBI http //sbikyc.epizy .com/ Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number Thank you SBI http //sbikyc.epizy .com/
",1.0
784,"You must enter your detail u to receive your package with DHL http // skilllabtechnologies.in/t/ Odrgtas2u ictlaf
",1.0
785,"SURAT KEPUTUSAN KANTOR PT.SHOPEE SELAMAT ANDA M.DAPATKAN HADIAH KE.2 RP.175JT DNG ID:25F4777 UNTUK MEMASTIKAN bit.ly/info-hadiahtbk799
",1.0
786,"Hiring Amazon merchandise promoter work with mobile phone XX min per day earn C XXX-XXXX per week.wa.me/ +15484000145
",1.0
787,"Dear Customer transfer your Loan Against Property LAP loan to IDFC FIRST Bank Ltd. to get attractive benefit on your ROI which would be low than your exist loan To know more click http //zgz.nu/C3_QysyG T C apply
",1.0
788,"GMAIL Mailbox access from a new location or device Was n't you Let us know http //accounts googl.com/ coin
",1.0
789,"Dear Beneficiary One Time Password OTP to authenticate PDS Transaction be 190689-Dept Of Food Supplies GOWB
",1.0
790,"Dear customer your jio sim document reject please call your customer service no XXXXXXXXXX your jio sim will be block XX house please self KYC upgrade thank you
",1.0
791,"ASS999 Pye kbar e neng jowo shat to opo wi lali ki karo dulur e sing merantau neng luar jowong
",1.0
792,"Thanks for the message Configure your number 's SMS URL to change this message Reply HELP for help.Reply STOP to unsubscribe.Msg Data rate may apply
",1.0
793,"Dear customer your VODAFONE SIM Document Addhar KYC be pending please call customer care XXXXXXXXXX your SIM will be block within XX hour Thank you Vi Team
",1.0
794,"Hi Customer your A/c XXXX Credited for Rs XXXXX on XX-XX-XXXX via Under Govt Yojana Approved click http //bit.ly/3DVPJgn WRK
",1.0
795,"Hermes Parcels Please reschedule delivery immediately for your item at http //hermes.local-depot -redelivery.com from your local depot
",1.0
796,"NHS We notice you have n't apply for your Covid Pass Follow the link to complete registration and avoid penalty http //vaccinepass id.com/nhs/apply
",1.0
797,"Your DHL parcel be out for delivery TODAY Track or divert your parcel here http //ask.tulingxueyuan .cn/z.php 17xskggfl
",1.0
798,"United Australia Party 's official campaign launch event Watch it here http //youtu.be/ JIKNCV02csU Auth http //www.unitedoz.net/
",1.0
799,"Ka-offer loading Hire for 3days get 1,500/- off your hire Then every Tue Wed be a happy terrific at 2k for any vehicle Call now to book Call XXXXXXXXXX
",1.0
800,"Work learn and stream with Airtel Xstream Fiber Book now and get unlimited data and speed up to 1Gbps.T C Click u.airtel.in/ freeinstallation
",1.0
801,"It work This app work like a magic WI ada satu dua lolo tp it work well
",1.0
802,"Dear customer your SBI AC have be Deactived please update your kyc form visit the link and submit detail http //bit.ly/3h MwTPs
",1.0
803,"Dear customer your SBI account have be block due to KYC within XX hour please contact to customer care XXXXXXXXXX continue the service
",1.0
804,"Protection be out for delivery Track http //yourdog.cc/w/ az3ri6qj mi
",1.0
805,"Hermes We 're Sorry Our driver try to deliver your parcel yesterday Reschedule your delivery track your parcel here http //hermesuk mytracking.com
",1.0
806,"Hi we 've notice your device be send a high volume of SMS mean it may be infect with Flubot malware/virus For more information and how to remove the malware head to the scam page on the Vodafone website http //www.vodafone.com.au/ support/notify/scams Thanks Your Vodafone Team
",1.0
807,"Open a Kotak XXX Online Bank Account and avail unlimited benefit now http //gs.im/n ZgQBXa9R8GMP T C Apply -Kbank
",1.0
808,"Dear SBI user your SBI YONO Account will be block today.Please click here link update your PAN CARD Number http //bit.ly/315D1gs
",1.0
809,"You have a high-risk eBay purchase please cancel immediately http //anz-safety centre.com
",1.0
810,"Text Message XX Jan XXXX 2:54 pm When elect United Australia Party will ban unsolicited political text message which Labor Liberal have allow Auth http // www.unitedoz.net/
",1.0
811,"http //www.upploane.com Dear user your account still have credit limit Rs.300,000 if not use for a long time may be reset Hurry Loan from us now LFPL
",1.0
812,"Mobile Phone Fast Card Converter Unnecessary Need to Plug and Remove SIM Card Opener SIM Card Reader Extrapositi ...
",1.0
813,"AT T Fress Latest bill process Thanks Here 's a little something you n5cmn.info/ W3SdMjalem
",1.0
814,"DHL Express XXXXXXXXXX from LINK LOGISTICS estimate Mon XX May Signature req 'd Collect at Service Point other option http //del.dhl.com/IE
",1.0
815,"Thanks for your Spam SMS report The ACMA will only contact you if more info be require www.spam.acma.gov.au Privacy info www.acma.gov.au/privacy policy
",1.0
816,"Dear customer your SBI Bank account be Blocked due to Incomplete KYC plz Complete your KYC to call immediately XXXXXXXXXX Team SBI
",1.0
817,"Texting with XXXXXX XXXXX SMS/MMS Dear A/c Holder Your SBI Bank Documents have expire A/ c will be block your updete Document by Net Banking visit http //sbikyc.co.in
",1.0
818,"Dear Customer Your vodafone SIM Card be Suspended Today Due Incomplete Of EKYC For activation Contact Customer Care No Within XX Hours PH.9692174498
",1.0
819,"ATT Free Msg Congrats to X lucky user Today 's winner of our draw be Jennifer Nelson and you Zach Arrange delivery mlazs.info/geOiF8lke9
",1.0
820,"Dear Customer Reference your DND SR SR000016TYMH the concern operator have revert that the report call/SMS detail be insufficient for take further action Please register a fresh complaint with complete detail
",1.0
821,"We use cooky on this site to deliver the best experience By continue you agree to our X
",1.0
822,"Hi there Did you get XX your delivery http //www.technovent.a m/k/ 49rmkbc Ohrx4v
",1.0
823,"Beware while deal base on unsolicited tip through Whatsapp telegram SMS call etc and take an informed decision Visit http //tinyurl.com/rpfhz8w
",1.0
824,"NHS We 've recently check and we can see you can apply for a Pass proving you have be vaccinate Please visit http //passapply digital.com to apply
",1.0
825,"Dear customer Your BSNL SIM document have be pending your Number will be close within 24hrs.more inquiry call XXXXXXXXXX Opt
",1.0
826,"This program will last for 3r onth You will be compensate wit XXX weekly six hundred dollar per Week which be essentially a rental payment for let our compan use the space Drink will provide expert that would handle the advert placement on your car and this will not damage your car paints.kindly Drop your Full Name Address city state and zip code Occupation Vehicle We shall be contact you as soon
",1.0
827,"Protection be out for delivery Track http //ntvactu.com/h34sup.php 21khrz762j xzgr
",1.0
828,"Chase Your online access have be limit due to security reason To restore access verify your detail at http // protect23im logchas78n.otzo.com/web/
",1.0
829,"AT T Free Msg bill be pay Thanks Shelley Here 's a little freebie for you j4asz.info/ YiGSEY Bqe6
",1.0
830,"Yesterday 12:52 PM AT T Free Msg Latest bill be pay Thanks janet Here 's a little freebie for you k8bvz.info/Ask3A IP1m
",1.0
831,"Dear customer Your SBI Bank Account have be FROZEN Update your Document visit SBI website http //sbikycupdate.in to Update by Net Banking
",1.0
832,"AT T Free Msg Sorry for the coverag issue on Sept XX Zach Here 's a symbolic gift pócre.info/TMksswDTyc
",1.0
833,"ATT Free Msg Congrats to X lucky user Today 's winner of our raffle be Ethan and you Shelley Claim now hla6x.info/kN1GjYsHSa
",1.0
834,"+19712477511 4:00 PM Your Apple-ID will be disable for security rea son to avoid it you should see more detail and follow the next step at '' http //bit.ly/3AiNUbo '' MSG-ID CSL9BQ
",1.0
835,"Text Message Fri XX Aug 19:06 You can never trust the Liberals Labor or Greens again Authorised by Craig Kelly United Australia Party Click on this link UAPCK.info
",1.0
836,"Dear customer your SBI A/C have be deactivate please update your kyc form visit the link and submit detail http //bit.ly/3116WaD
",1.0
837,"Dear customer your SBI Bank account have be suspend please complete your KYC in XX min immediately click here link http //bit.ly /3AUSYBb .Thank you
",1.0
838,"PostOffice Sorry we miss you Today Your parcel be at your local depot please visit http //redeliver -info-postoffice.com to schedule a redelivery X min
",1.0
839,"AT T Free Msg Latest bill be pay Thanks Zach Here 's a little something for you m5cwu.info/jR5Qmyeduj
",1.0
840,"Kartik Amazon urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX Aug X 12:26PM
",1.0
841,"Dear Customer Your SBI YONO A/C have be suspend Please update your PAN card Via give link http //bit.ly/3ubfvcf
",1.0
842,"Halifax An unauthorised attempt be make to add a payee If this be not you please re-register your device at http //hali-portal-device review.com
",1.0
843,"We be unable to deliver your package Follow the link to schedule a new delivery date http //a3u7.me /9Pa_ir
",1.0
844,"We would like to drop you 50FS this evening 940.me/ 9aDsBM
",1.0
845,"Dear customer your SBI Bank account have be suspend please complete your KYC in XX min immediately click here link http //bit.ly/391zt4o Thank you
",1.0
846,"MyHermes Hi there please reschedule your delivery immediately at http // hermes.local-depot redelivery.com or your item will be return to sender
",1.0
847,"Dear Customer we have register the Complaint relate to Service Related on vour Airtel Number Service Request No XX-XXXXXXXXXXXXX date 17/09/2021 Rest assure we will work on the same and get back to you with an update by 23/9/2021 Alternatively you can also check the status on your Service Request on Airtel Thanks App u.airtel.in/ C_srtrck
",1.0
848,"Post Office You miss your package this morning at 10:59am Please reschedule your delivery via http //parcel delivery-support.com
",1.0
849,"Get XX off upto Rs.300 at Grofers use your RBL Bank Credit Card Min order Rs.1000 Promo code RBL10 Valid on Mondays till Sep XX XXXX T C apply Get XX off upto Rs.300 at Grofers use your RBL Bank Credit Card Min order Rs.1000 Promo code RBL10 Valid on Mondays till Sep XX XXXX T C apply
",1.0
850,"Congratulation Dear Our Customer You 've Won Pytm Cashback Reward Rs.496 Claim Now and Withdrawal it http //bit.ly/3IGITEP
",1.0
851,"Government 's COVID-19 Vaccines Adverse Events Report click link Uaptga.info Authorised by Craig Kelly
",1.0
852,"Amazon be urgently recruit for part-time job you can earn XXXX-XXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX RAM Sep XX 5:16PM
",1.0
853,"Reminder Passports for under-16s be valid for 5yrs and passport for adult be valid for 10yrs Renew online today http //www.gov.uk/renew-my passport
",1.0
854,"NHS Your Covid Pass be now available to apply please visit http //applypass-nhs.com
",1.0
855,"Dear SBI user your SBI YONO Account will be block today Please click here link update your PAN CARD Number http //bit.ly/2x7Vh7f 7:32 PM
",1.0
856,"Your package have a fail delivery attempt http //pixel-install.me/t/ 7ydmqmto7 zxmfn
",1.0
857,"Dear customer Your SBI Bank Account have be put on HOLD Plz Update your Document visit SBI website http //sbibankkyc.com to Update by Net Banking
",1.0
858,"First MHS Bonus se lekar Cashback tak sab kuch hai MHS par Toh enjoy karo CPL Asia ki sabse trust game site par SIGNUP NOW https //go.fun8x.com/t57
",1.0
859,"• \FISH-ingl A common cyber criminal tactic use a disguised email or message that ask for personal information
",1.0
